id,name,object_name,type,x,y,param1,param2,param3,param4,param5,param6,param7
2302,SilphCo5Object,,warp,24,0,0,SilphCo6,1,,,,
2303,SilphCo5Object,,warp,26,0,1,SilphCo4,1,,,,
2304,SilphCo5Object,,warp,20,0,2,SilphCoElevator,0,,,,
2305,SilphCo5Object,,warp,27,3,3,SilphCo7,5,,,,
2306,SilphCo5Object,,warp,9,15,4,SilphCo9,4,,,,
2307,SilphCo5Object,,warp,11,5,5,SilphCo3,4,,,,
2308,SilphCo5Object,,warp,3,15,6,SilphCo3,5,,,,
2309,SilphCo5Object,,npc,13,9,LaprasGiverSprite,None,false,0,1,,
2310,SilphCo5Object,,trainer,8,16,RocketSprite,Right,false,0,2,OppRocket,28
2311,SilphCo5Object,,trainer,8,3,OakAideSprite,Right,false,0,3,OppScientist,6
2312,SilphCo5Object,,trainer,18,10,RockerSprite,Up,false,0,4,OppJuggler,1
2313,SilphCo5Object,,trainer,28,4,RocketSprite,Up,false,0,5,OppRocket,29
2314,SilphCo5Object,,item,2,13,BallSprite,None,false,0,6,Tm09,
2315,SilphCo5Object,,item,4,6,BallSprite,None,false,0,7,Protein,
2316,SilphCo5Object,,item,21,16,BallSprite,None,false,0,8,CardKey,
2317,SilphCo5Object,,npc,22,12,ClipboardSprite,None,false,0,9,,
2318,SilphCo5Object,,npc,25,10,ClipboardSprite,None,false,0,10,,
2319,SilphCo5Object,,npc,24,6,ClipboardSprite,None,false,0,11,,
2320,SilphCo5Object,,event_disp,0,24,,,,,,,
2321,SilphCo5Object,,event_disp,0,26,,,,,,,
2322,SilphCo5Object,,event_disp,0,20,,,,,,,
2323,SilphCo5Object,,event_disp,3,27,,,,,,,
2324,SilphCo5Object,,event_disp,15,9,,,,,,,
2325,SilphCo5Object,,event_disp,5,11,,,,,,,
2326,SilphCo5Object,,event_disp,15,3,,,,,,,
2327,SilphCo5Object,,hidden,12,3,Elixer,HiddenItems,,,,,
2328,SilphCo6Object,,warp,16,0,0,SilphCo7,1,,,,
2329,SilphCo6Object,,warp,14,0,1,SilphCo5,0,,,,
2330,SilphCo6Object,,warp,18,0,2,SilphCoElevator,0,,,,
2331,SilphCo6Object,,warp,3,3,3,SilphCo4,4,,,,
2332,SilphCo6Object,,warp,23,3,4,SilphCo2,6,,,,
2333,SilphCo6Object,,npc,10,6,LaprasGiverSprite,None,false,0,1,,
2334,SilphCo6Object,,npc,20,6,LaprasGiverSprite,None,false,0,2,,
2335,SilphCo6Object,,npc,21,6,ErikaSprite,Down,false,0,3,,
2336,SilphCo6Object,,npc,11,10,ErikaSprite,Right,false,0,4,,
2337,SilphCo6Object,,npc,18,13,LaprasGiverSprite,Up,false,0,5,,
2338,SilphCo6Object,,trainer,17,3,RocketSprite,Right,false,0,6,OppRocket,30
2339,SilphCo6Object,,trainer,7,8,OakAideSprite,Down,false,0,7,OppScientist,7
2340,SilphCo6Object,,trainer,14,15,RocketSprite,Left,false,0,8,OppRocket,31
2341,SilphCo6Object,,item,3,12,BallSprite,None,false,0,9,HpUp,
2342,SilphCo6Object,,item,2,15,BallSprite,None,false,0,10,XAccuracy,
2343,SilphCo6Object,,event_disp,0,16,,,,,,,
2344,SilphCo6Object,,event_disp,0,14,,,,,,,
2345,SilphCo6Object,,event_disp,0,18,,,,,,,
2346,SilphCo6Object,,event_disp,3,3,,,,,,,
2347,SilphCo6Object,,event_disp,3,23,,,,,,,
2348,SilphCo7Object,,warp,16,0,0,SilphCo8,1,,,,
2349,SilphCo7Object,,warp,22,0,1,SilphCo6,0,,,,
2350,SilphCo7Object,,warp,18,0,2,SilphCoElevator,0,,,,
2351,SilphCo7Object,,warp,5,7,3,SilphCo11,3,,,,
2352,SilphCo7Object,,warp,5,3,4,SilphCo3,8,,,,
2353,SilphCo7Object,,warp,21,15,5,SilphCo5,3,,,,
2354,SilphCo7Object,,npc,1,5,LaprasGiverSprite,None,false,0,1,,
2355,SilphCo7Object,,npc,13,13,LaprasGiverSprite,Up,false,0,2,,
2356,SilphCo7Object,,npc,7,10,LaprasGiverSprite,None,false,0,3,,
2357,SilphCo7Object,,npc,10,8,ErikaSprite,None,false,0,4,,
2358,SilphCo7Object,,trainer,13,1,RocketSprite,Down,false,0,5,OppRocket,32
2359,SilphCo7Object,,trainer,2,13,OakAideSprite,Down,false,0,6,OppScientist,8
2360,SilphCo7Object,,trainer,20,2,RocketSprite,Left,false,0,7,OppRocket,33
2361,SilphCo7Object,,trainer,19,14,RocketSprite,Right,false,0,8,OppRocket,34
2362,SilphCo7Object,,npc,3,7,BlueSprite,Up,false,0,9,,
2363,SilphCo7Object,,item,1,9,BallSprite,None,false,0,10,Calcium,
2364,SilphCo7Object,,item,24,11,BallSprite,None,false,0,11,Tm03,
2365,SilphCo7Object,,event_disp,0,16,,,,,,,
2366,SilphCo7Object,,event_disp,0,22,,,,,,,
2367,SilphCo7Object,,event_disp,0,18,,,,,,,
2368,SilphCo7Object,,event_disp,7,5,,,,,,,
2369,SilphCo7Object,,event_disp,3,5,,,,,,,
2370,SilphCo7Object,,event_disp,15,21,,,,,,,
2371,SilphCo8Object,,warp,16,0,0,SilphCo9,1,,,,
2372,SilphCo8Object,,warp,14,0,1,SilphCo7,0,,,,
2373,SilphCo8Object,,warp,18,0,2,SilphCoElevator,0,,,,
2374,SilphCo8Object,,warp,3,11,3,SilphCo8,6,,,,
2375,SilphCo8Object,,warp,3,15,4,SilphCo2,4,,,,
2376,SilphCo8Object,,warp,11,5,5,SilphCo2,5,,,,
2377,SilphCo8Object,,warp,11,9,6,SilphCo8,3,,,,
2378,SilphCo8Object,,npc,4,2,LaprasGiverSprite,None,false,0,1,,
2379,SilphCo8Object,,trainer,19,2,RocketSprite,Left,false,0,2,OppRocket,35
2380,SilphCo8Object,,trainer,10,2,OakAideSprite,Down,false,0,3,OppScientist,9
2381,SilphCo8Object,,trainer,12,15,RocketSprite,Right,false,0,4,OppRocket,36
2382,SilphCo8Object,,event_disp,0,16,,,,,,,
2383,SilphCo8Object,,event_disp,0,14,,,,,,,
2384,SilphCo8Object,,event_disp,0,18,,,,,,,
2385,SilphCo8Object,,event_disp,11,3,,,,,,,
2386,SilphCo8Object,,event_disp,15,3,,,,,,,
2387,SilphCo8Object,,event_disp,5,11,,,,,,,
2388,SilphCo8Object,,event_disp,9,11,,,,,,,
2389,SilphCo9Object,,warp,14,0,0,SilphCo10,0,,,,
2390,SilphCo9Object,,warp,16,0,1,SilphCo8,0,,,,
2391,SilphCo9Object,,warp,18,0,2,SilphCoElevator,0,,,,
2392,SilphCo9Object,,warp,9,3,3,SilphCo3,7,,,,
2393,SilphCo9Object,,warp,17,15,4,SilphCo5,4,,,,
2394,SilphCo9Object,,npc,3,14,NurseSprite,Down,false,0,1,,
2395,SilphCo9Object,,trainer,2,4,RocketSprite,Up,false,0,2,OppRocket,37
2396,SilphCo9Object,,trainer,21,13,OakAideSprite,Down,false,0,3,OppScientist,10
2397,SilphCo9Object,,trainer,13,16,RocketSprite,Up,false,0,4,OppRocket,38
2398,SilphCo9Object,,event_disp,0,14,,,,,,,
2399,SilphCo9Object,,event_disp,0,16,,,,,,,
2400,SilphCo9Object,,event_disp,0,18,,,,,,,
2401,SilphCo9Object,,event_disp,3,9,,,,,,,
2402,SilphCo9Object,,event_disp,15,17,,,,,,,
2403,SilphCo9Object,,hidden,2,15,MaxPotion,HiddenItems,,,,,
2404,SilphCoElevatorObject,,warp,1,3,0,var:SilphCoElevatorCurrentFloor,0,,,,
2405,SilphCoElevatorObject,,warp,2,3,1,var:SilphCoElevatorCurrentFloor,0,,,,
2406,SilphCoElevatorObject,,sign,3,0,1,,,,,,
2407,SilphCoElevatorObject,,event_disp,3,1,,,,,,,
2408,SilphCoElevatorObject,,event_disp,3,2,,,,,,,
2409,SSAnne1Object,,warp,26,0,0,VermilionDock,1,,,,
2410,SSAnne1Object,,warp,27,0,1,VermilionDock,1,,,,
2411,SSAnne1Object,,warp,31,8,2,SSAnne8,0,,,,
2412,SSAnne1Object,,warp,23,8,3,SSAnne8,1,,,,
2413,SSAnne1Object,,warp,19,8,4,SSAnne8,2,,,,
2414,SSAnne1Object,,warp,15,8,5,SSAnne8,3,,,,
2415,SSAnne1Object,,warp,11,8,6,SSAnne8,4,,,,
2416,SSAnne1Object,,warp,7,8,7,SSAnne8,5,,,,
2417,SSAnne1Object,,warp,2,6,8,SSAnne2,6,,,,
2418,SSAnne1Object,,warp,37,15,9,SSAnne4,5,,,,
2419,SSAnne1Object,,warp,3,16,10,SSAnne6,0,,,,
2420,SSAnne1Object,,npc,12,6,WaiterSprite,,true,2,1,,
2421,SSAnne1Object,,npc,27,5,SailorSprite,None,false,0,2,,
2422,SSAnne1Object,,event_disp,0,26,,,,,,,
2423,SSAnne1Object,,event_disp,0,27,,,,,,,
2424,SSAnne1Object,,event_disp,8,31,,,,,,,
2425,SSAnne1Object,,event_disp,8,23,,,,,,,
2426,SSAnne1Object,,event_disp,8,19,,,,,,,
2427,SSAnne1Object,,event_disp,8,15,,,,,,,
2428,SSAnne1Object,,event_disp,8,11,,,,,,,
2429,SSAnne1Object,,event_disp,8,7,,,,,,,
2430,SSAnne1Object,,event_disp,6,2,,,,,,,
2431,SSAnne1Object,,event_disp,15,37,,,,,,,
2432,SSAnne1Object,,event_disp,16,3,,,,,,,
2433,SSAnne10Object,,warp,2,5,0,SSAnne4,4,,,,
2434,SSAnne10Object,,warp,3,5,1,SSAnne4,4,,,,
2435,SSAnne10Object,,warp,12,5,2,SSAnne4,3,,,,
2436,SSAnne10Object,,warp,13,5,3,SSAnne4,3,,,,
2437,SSAnne10Object,,warp,22,5,4,SSAnne4,2,,,,
2438,SSAnne10Object,,warp,23,5,5,SSAnne4,2,,,,
2439,SSAnne10Object,,warp,2,15,6,SSAnne4,1,,,,
2440,SSAnne10Object,,warp,3,15,7,SSAnne4,1,,,,
2441,SSAnne10Object,,warp,12,15,8,SSAnne4,0,,,,
2442,SSAnne10Object,,warp,13,15,9,SSAnne4,0,,,,
2443,SSAnne10Object,,trainer,0,13,SailorSprite,Down,false,0,1,OppSailor,3
2444,SSAnne10Object,,trainer,2,11,SailorSprite,Down,false,0,2,OppSailor,4
2445,SSAnne10Object,,trainer,12,3,SailorSprite,Left,false,0,3,OppSailor,5
2446,SSAnne10Object,,trainer,22,2,SailorSprite,Down,false,0,4,OppSailor,6
2447,SSAnne10Object,,trainer,0,2,SailorSprite,Right,false,0,5,OppSailor,7
2448,SSAnne10Object,,trainer,0,4,Fisher2Sprite,Right,false,0,6,OppFisher,2
2449,SSAnne10Object,,npc,10,13,BlackHairBoy2Sprite,Right,false,0,7,,
2450,SSAnne10Object,,npc,11,12,SlowbroSprite,None,false,0,8,,
2451,SSAnne10Object,,item,20,2,BallSprite,None,false,0,9,Ether,
2452,SSAnne10Object,,item,10,2,BallSprite,None,false,0,10,Tm44,
2453,SSAnne10Object,,item,12,11,BallSprite,None,false,0,11,MaxPotion,
2454,SSAnne10Object,,event_disp,5,2,,,,,,,
2455,SSAnne10Object,,event_disp,5,3,,,,,,,
2456,SSAnne10Object,,event_disp,5,12,,,,,,,
2457,SSAnne10Object,,event_disp,5,13,,,,,,,
2458,SSAnne10Object,,event_disp,5,22,,,,,,,
2459,SSAnne10Object,,event_disp,5,23,,,,,,,
2460,SSAnne10Object,,event_disp,15,2,,,,,,,
2461,SSAnne10Object,,event_disp,15,3,,,,,,,
2462,SSAnne10Object,,event_disp,15,12,,,,,,,
2463,SSAnne10Object,,event_disp,15,13,,,,,,,
2464,SSAnne10Object,,hidden,3,1,HyperPotion,HiddenItems,,,,,
2465,SSAnne2Object,,warp,9,11,0,SSAnne9,0,,,,
2466,SSAnne2Object,,warp,13,11,1,SSAnne9,2,,,,
2467,SSAnne2Object,,warp,17,11,2,SSAnne9,4,,,,
2468,SSAnne2Object,,warp,21,11,3,SSAnne9,6,,,,
2469,SSAnne2Object,,warp,25,11,4,SSAnne9,8,,,,
2470,SSAnne2Object,,warp,29,11,5,SSAnne9,10,,,,
2471,SSAnne2Object,,warp,2,4,6,SSAnne1,8,,,,
2472,SSAnne2Object,,warp,2,12,7,SSAnne3,1,,,,
2473,SSAnne2Object,,warp,36,4,8,SSAnne7,0,,,,
2474,SSAnne2Object,,npc,3,7,WaiterSprite,,true,1,1,,
2475,SSAnne2Object,,trainer,36,4,BlueSprite,Down,false,0,2,OppSony1,1
2476,SSAnne2Object,,event_disp,11,9,,,,,,,
2477,SSAnne2Object,,event_disp,11,13,,,,,,,
2478,SSAnne2Object,,event_disp,11,17,,,,,,,
2479,SSAnne2Object,,event_disp,11,21,,,,,,,
2480,SSAnne2Object,,event_disp,11,25,,,,,,,
2481,SSAnne2Object,,event_disp,11,29,,,,,,,
2482,SSAnne2Object,,event_disp,4,2,,,,,,,
2483,SSAnne2Object,,event_disp,12,2,,,,,,,
2484,SSAnne2Object,,event_disp,4,36,,,,,,,
2485,SSAnne3Object,,warp,0,3,0,SSAnne5,0,,,,
2486,SSAnne3Object,,warp,19,3,1,SSAnne2,7,,,,
2487,SSAnne3Object,,npc,9,3,SailorSprite,,true,2,1,,
2488,SSAnne3Object,,event_disp,3,0,,,,,,,
2489,SSAnne3Object,,event_disp,3,19,,,,,,,
2490,SSAnne4Object,,warp,23,3,0,SSAnne10,8,,,,
2491,SSAnne4Object,,warp,19,3,1,SSAnne10,6,,,,
2492,SSAnne4Object,,warp,15,3,2,SSAnne10,4,,,,
2493,SSAnne4Object,,warp,11,3,3,SSAnne10,2,,,,
2494,SSAnne4Object,,warp,7,3,4,SSAnne10,0,,,,
2495,SSAnne4Object,,warp,27,5,5,SSAnne1,9,,,,
2496,SSAnne4Object,,event_disp,3,23,,,,,,,
2497,SSAnne4Object,,event_disp,3,19,,,,,,,
2498,SSAnne4Object,,event_disp,3,15,,,,,,,
2499,SSAnne4Object,,event_disp,3,11,,,,,,,
2500,SSAnne4Object,,event_disp,3,7,,,,,,,
2501,SSAnne4Object,,event_disp,5,27,,,,,,,
2502,SSAnne5Object,,warp,13,6,0,SSAnne3,0,,,,
2503,SSAnne5Object,,warp,13,7,1,SSAnne3,0,,,,
2504,SSAnne5Object,,npc,5,2,BlackHairBoy2Sprite,Up,false,0,1,,
2505,SSAnne5Object,,npc,4,9,SailorSprite,None,false,0,2,,
2506,SSAnne5Object,,npc,7,11,BlackHairBoy1Sprite,None,false,0,3,,
2507,SSAnne5Object,,trainer,4,4,SailorSprite,Down,false,0,4,OppSailor,1
2508,SSAnne5Object,,trainer,10,8,SailorSprite,Up,false,0,5,OppSailor,2
2509,SSAnne5Object,,event_disp,6,13,,,,,,,
2510,SSAnne5Object,,event_disp,7,13,,,,,,,
2511,SSAnne6Object,,warp,6,0,0,SSAnne1,10,,,,
2512,SSAnne6Object,,npc,1,8,CookSprite,,true,1,1,,
2513,SSAnne6Object,,npc,5,8,CookSprite,,true,1,2,,
2514,SSAnne6Object,,npc,9,7,CookSprite,,true,1,3,,
2515,SSAnne6Object,,npc,13,6,CookSprite,None,false,0,4,,
2516,SSAnne6Object,,npc,13,8,CookSprite,None,false,0,5,,
2517,SSAnne6Object,,npc,13,10,CookSprite,None,false,0,6,,
2518,SSAnne6Object,,npc,11,13,CookSprite,Up,false,0,7,,
2519,SSAnne6Object,,event_disp,0,6,,,,,,,
2520,SSAnne6Object,,hidden,13,5,0,PrintTrashText,,,,,
2521,SSAnne6Object,,hidden,13,7,0,PrintTrashText,,,,,
2522,SSAnne6Object,,hidden,13,9,GreatBall,HiddenItems,,,,,
2523,SSAnne7Object,,warp,0,7,0,SSAnne2,8,,,,
2524,SSAnne7Object,,sign,4,1,2,,,,,,
2525,SSAnne7Object,,sign,1,2,3,,,,,,
2526,SSAnne7Object,,npc,4,2,SsCaptainSprite,Up,false,0,1,,
2527,SSAnne7Object,,event_disp,7,0,,,,,,,
2528,SSAnne8Object,,warp,0,0,0,SSAnne1,2,,,,
2529,SSAnne8Object,,warp,10,0,1,SSAnne1,3,,,,
2530,SSAnne8Object,,warp,20,0,2,SSAnne1,4,,,,
2531,SSAnne8Object,,warp,0,10,3,SSAnne1,5,,,,
2532,SSAnne8Object,,warp,10,10,4,SSAnne1,6,,,,
2533,SSAnne8Object,,warp,20,10,5,SSAnne1,7,,,,
2534,SSAnne8Object,,trainer,2,3,GentlemanSprite,Left,false,0,1,OppGentleman,1
2535,SSAnne8Object,,trainer,11,4,GentlemanSprite,Up,false,0,2,OppGentleman,2
2536,SSAnne8Object,,trainer,11,14,BugCatcherSprite,Up,false,0,3,OppYoungster,8
2537,SSAnne8Object,,trainer,13,11,LassSprite,Left,false,0,4,OppLass,11
2538,SSAnne8Object,,npc,22,3,GirlSprite,,true,1,5,,
2539,SSAnne8Object,,npc,0,14,FatBaldGuySprite,None,false,0,6,,
2540,SSAnne8Object,,npc,2,11,LittleGirlSprite,Down,false,0,7,,
2541,SSAnne8Object,,npc,3,11,ClefairySprite,Down,false,0,8,,
2542,SSAnne8Object,,npc,10,13,GirlSprite,Right,false,0,9,,
2543,SSAnne8Object,,item,12,15,BallSprite,None,false,0,10,Tm08,
2544,SSAnne8Object,,npc,21,13,GentlemanSprite,,true,2,11,,
2545,SSAnne8Object,,event_disp,0,0,,,,,,,
2546,SSAnne8Object,,event_disp,0,10,,,,,,,
2547,SSAnne8Object,,event_disp,0,20,,,,,,,
2548,SSAnne8Object,,event_disp,10,0,,,,,,,
2549,SSAnne8Object,,event_disp,10,10,,,,,,,
2550,SSAnne8Object,,event_disp,10,20,,,,,,,
2551,SSAnne9Object,,warp,2,5,0,SSAnne2,0,,,,
2552,SSAnne9Object,,warp,3,5,1,SSAnne2,0,,,,
2553,SSAnne9Object,,warp,12,5,2,SSAnne2,1,,,,
2554,SSAnne9Object,,warp,13,5,3,SSAnne2,1,,,,
2555,SSAnne9Object,,warp,22,5,4,SSAnne2,2,,,,
2556,SSAnne9Object,,warp,23,5,5,SSAnne2,2,,,,
2557,SSAnne9Object,,warp,2,15,6,SSAnne2,3,,,,
2558,SSAnne9Object,,warp,3,15,7,SSAnne2,3,,,,
2559,SSAnne9Object,,warp,12,15,8,SSAnne2,4,,,,
2560,SSAnne9Object,,warp,13,15,9,SSAnne2,4,,,,
2561,SSAnne9Object,,warp,22,15,10,SSAnne2,5,,,,
2562,SSAnne9Object,,warp,23,15,11,SSAnne2,5,,,,
2563,SSAnne9Object,,trainer,10,2,GentlemanSprite,Right,false,0,1,OppGentleman,3
2564,SSAnne9Object,,trainer,13,4,Fisher2Sprite,Left,false,0,2,OppFisher,1
2565,SSAnne9Object,,trainer,0,14,GentlemanSprite,Right,false,0,3,OppGentleman,5
2566,SSAnne9Object,,trainer,2,11,LassSprite,Down,false,0,4,OppLass,12
2567,SSAnne9Object,,npc,1,2,GentlemanSprite,Down,false,0,5,,
2568,SSAnne9Object,,item,12,1,BallSprite,None,false,0,6,MaxEther,
2569,SSAnne9Object,,npc,21,2,GentlemanSprite,Down,false,0,7,,
2570,SSAnne9Object,,npc,22,1,OldPersonSprite,Down,false,0,8,,
2571,SSAnne9Object,,item,0,12,BallSprite,None,false,0,9,RareCandy,
2572,SSAnne9Object,,npc,12,12,GentlemanSprite,Down,false,0,10,,
2573,SSAnne9Object,,npc,11,14,YoungBoySprite,None,false,0,11,,
2574,SSAnne9Object,,npc,22,12,BrunetteGirlSprite,Left,false,0,12,,
2575,SSAnne9Object,,npc,20,12,FoulardWomanSprite,Right,false,0,13,,
2576,SSAnne9Object,,event_disp,5,2,,,,,,,
2577,SSAnne9Object,,event_disp,5,3,,,,,,,
2578,SSAnne9Object,,event_disp,5,12,,,,,,,
2579,SSAnne9Object,,event_disp,5,13,,,,,,,
2580,SSAnne9Object,,event_disp,5,22,,,,,,,
2581,SSAnne9Object,,event_disp,5,23,,,,,,,
2582,SSAnne9Object,,event_disp,15,2,,,,,,,
2583,SSAnne9Object,,event_disp,15,3,,,,,,,
2584,SSAnne9Object,,event_disp,15,12,,,,,,,
2585,SSAnne9Object,,event_disp,15,13,,,,,,,
2586,SSAnne9Object,,event_disp,15,22,,,,,,,
2587,SSAnne9Object,,event_disp,15,23,,,,,,,
2588,TradeCenterObject,,npc,2,2,RedSprite,,false,0,1,,
2589,TradeCenterObject,,hidden,5,4,208,CableClubRightGameboy,,,,,
2590,TradeCenterObject,,hidden,4,4,208,CableClubLeftGameboy,,,,,
2591,UndergroundPathEntranceRoute5Object,,warp,3,7,0,var:LastOutdoorsMap,3,,,,
2592,UndergroundPathEntranceRoute5Object,,warp,4,7,1,var:LastOutdoorsMap,3,,,,
2593,UndergroundPathEntranceRoute5Object,,warp,4,4,2,UndergroundPathNS,0,,,,
2594,UndergroundPathEntranceRoute5Object,,npc,2,3,LittleGirlSprite,None,false,0,1,,
2595,UndergroundPathEntranceRoute5Object,,event_disp,7,3,,,,,,,
2596,UndergroundPathEntranceRoute5Object,,event_disp,7,4,,,,,,,
2597,UndergroundPathEntranceRoute5Object,,event_disp,4,4,,,,,,,
2598,UndergroundPathEntranceRoute6Object,,warp,3,7,0,var:LastOutdoorsMap,3,,,,
2599,UndergroundPathEntranceRoute6Object,,warp,4,7,1,var:LastOutdoorsMap,3,,,,
2600,UndergroundPathEntranceRoute6Object,,warp,4,4,2,UndergroundPathNS,1,,,,
2601,UndergroundPathEntranceRoute6Object,,npc,2,3,GirlSprite,None,false,0,1,,
2602,UndergroundPathEntranceRoute6Object,,event_disp,7,3,,,,,,,
2603,UndergroundPathEntranceRoute6Object,,event_disp,7,4,,,,,,,
2604,UndergroundPathEntranceRoute6Object,,event_disp,4,4,,,,,,,
2605,UndergroundPathEntranceRoute7Object,,warp,3,7,0,var:LastOutdoorsMap,4,,,,
2606,UndergroundPathEntranceRoute7Object,,warp,4,7,1,var:LastOutdoorsMap,4,,,,
2607,UndergroundPathEntranceRoute7Object,,warp,4,4,2,UndergroundPathWE,0,,,,
2608,UndergroundPathEntranceRoute7Object,,npc,2,4,FatBaldGuySprite,None,false,0,1,,
2609,UndergroundPathEntranceRoute7Object,,event_disp,7,3,,,,,,,
2610,UndergroundPathEntranceRoute7Object,,event_disp,7,4,,,,,,,
2611,UndergroundPathEntranceRoute7Object,,event_disp,4,4,,,,,,,
2612,UndergroundPathEntranceRoute7CopyObject,,warp,3,7,0,var:LastOutdoorsMap,5,,,,
2613,UndergroundPathEntranceRoute7CopyObject,,warp,4,7,1,var:LastOutdoorsMap,5,,,,
2614,UndergroundPathEntranceRoute7CopyObject,,warp,4,4,2,UndergroundPathWE,0,,,,
2615,UndergroundPathEntranceRoute7CopyObject,,npc,3,2,GirlSprite,None,false,0,1,,
2616,UndergroundPathEntranceRoute7CopyObject,,npc,2,4,FatBaldGuySprite,None,false,0,2,,
2617,UndergroundPathEntranceRoute7CopyObject,,event_disp,7,3,,,,,,,
2618,UndergroundPathEntranceRoute7CopyObject,,event_disp,7,4,,,,,,,
2619,UndergroundPathEntranceRoute7CopyObject,,event_disp,4,4,,,,,,,
2620,UndergroundPathEntranceRoute8Object,,warp,3,7,0,var:LastOutdoorsMap,4,,,,
2621,UndergroundPathEntranceRoute8Object,,warp,4,7,1,var:LastOutdoorsMap,4,,,,
2622,UndergroundPathEntranceRoute8Object,,warp,4,4,2,UndergroundPathWE,1,,,,
2623,UndergroundPathEntranceRoute8Object,,npc,3,4,GirlSprite,None,false,0,1,,
2624,UndergroundPathEntranceRoute8Object,,event_disp,7,3,,,,,,,
2625,UndergroundPathEntranceRoute8Object,,event_disp,7,4,,,,,,,
2626,UndergroundPathEntranceRoute8Object,,event_disp,4,4,,,,,,,
2627,UndergroundPathNSObject,,warp,5,4,0,UndergroundPathEntranceRoute5,2,,,,
2628,UndergroundPathNSObject,,warp,2,41,1,UndergroundPathEntranceRoute6,2,,,,
2629,UndergroundPathNSObject,,event_disp,4,5,,,,,,,
2630,UndergroundPathNSObject,,event_disp,41,2,,,,,,,
2631,UndergroundPathNSObject,,hidden,3,4,FullRestore,HiddenItems,,,,,
2632,UndergroundPathNSObject,,hidden,4,34,XSpecial,HiddenItems,,,,,
2633,UndergroundPathWEObject,,warp,2,5,0,UndergroundPathEntranceRoute7,2,,,,
2634,UndergroundPathWEObject,,warp,47,2,1,UndergroundPathEntranceRoute8,2,,,,
2635,UndergroundPathWEObject,,event_disp,5,2,,,,,,,
2636,UndergroundPathWEObject,,event_disp,2,47,,,,,,,
2637,UndergroundPathWEObject,,hidden,12,2,Nugget,HiddenItems,,,,,
2638,UndergroundPathWEObject,,hidden,21,5,Elixer,HiddenItems,,,,,
2639,UnknownDungeon1Object,,warp,24,17,0,var:LastOutdoorsMap,6,,,,
2640,UnknownDungeon1Object,,warp,25,17,1,var:LastOutdoorsMap,6,,,,
2641,UnknownDungeon1Object,,warp,27,1,2,UnknownDungeon2,0,,,,
2642,UnknownDungeon1Object,,warp,23,7,3,UnknownDungeon2,1,,,,
2643,UnknownDungeon1Object,,warp,18,9,4,UnknownDungeon2,2,,,,
2644,UnknownDungeon1Object,,warp,7,1,5,UnknownDungeon2,3,,,,
2645,UnknownDungeon1Object,,warp,1,3,6,UnknownDungeon2,4,,,,
2646,UnknownDungeon1Object,,warp,3,11,7,UnknownDungeon2,5,,,,
2647,UnknownDungeon1Object,,warp,0,6,8,UnknownDungeon3,0,,,,
2648,UnknownDungeon1Object,,item,7,13,BallSprite,None,false,0,1,FullRestore,
2649,UnknownDungeon1Object,,item,19,3,BallSprite,None,false,0,2,MaxElixer,
2650,UnknownDungeon1Object,,item,5,0,BallSprite,None,false,0,3,Nugget,
2651,UnknownDungeon1Object,,event_disp,17,24,,,,,,,
2652,UnknownDungeon1Object,,event_disp,17,25,,,,,,,
2653,UnknownDungeon1Object,,event_disp,1,27,,,,,,,
2654,UnknownDungeon1Object,,event_disp,7,23,,,,,,,
2655,UnknownDungeon1Object,,event_disp,9,18,,,,,,,
2656,UnknownDungeon1Object,,event_disp,1,7,,,,,,,
2657,UnknownDungeon1Object,,event_disp,3,1,,,,,,,
2658,UnknownDungeon1Object,,event_disp,11,3,,,,,,,
2659,UnknownDungeon1Object,,event_disp,6,0,,,,,,,
2660,UnknownDungeon1Object,,hidden,14,11,RareCandy,HiddenItems,,,,,
2661,UnknownDungeon2Object,,warp,29,1,0,UnknownDungeon1,2,,,,
2662,UnknownDungeon2Object,,warp,22,6,1,UnknownDungeon1,3,,,,
2663,UnknownDungeon2Object,,warp,19,7,2,UnknownDungeon1,4,,,,
2664,UnknownDungeon2Object,,warp,9,1,3,UnknownDungeon1,5,,,,
2665,UnknownDungeon2Object,,warp,1,3,4,UnknownDungeon1,6,,,,
2666,UnknownDungeon2Object,,warp,3,11,5,UnknownDungeon1,7,,,,
2667,UnknownDungeon2Object,,item,29,9,BallSprite,None,false,0,1,PpUp,
2668,UnknownDungeon2Object,,item,4,15,BallSprite,None,false,0,2,UltraBall,
2669,UnknownDungeon2Object,,item,13,6,BallSprite,None,false,0,3,FullRestore,
2670,UnknownDungeon2Object,,event_disp,1,29,,,,,,,
2671,UnknownDungeon2Object,,event_disp,6,22,,,,,,,
2672,UnknownDungeon2Object,,event_disp,7,19,,,,,,,
2673,UnknownDungeon2Object,,event_disp,1,9,,,,,,,
2674,UnknownDungeon2Object,,event_disp,3,1,,,,,,,
2675,UnknownDungeon2Object,,event_disp,11,3,,,,,,,
2676,UnknownDungeon3Object,,warp,3,6,0,UnknownDungeon1,8,,,,
2677,UnknownDungeon3Object,,pokemon,27,13,SlowbroSprite,Down,false,0,1,Mewtwo,70
2678,UnknownDungeon3Object,,item,16,9,BallSprite,None,false,0,2,UltraBall,
2679,UnknownDungeon3Object,,item,18,1,BallSprite,None,false,0,3,MaxRevive,
2680,UnknownDungeon3Object,,event_disp,6,3,,,,,,,
